year,month,day,dep_time,arr_time,carrier,tailnum,flight,origin,dest,carrier_delay,weather_delay,nas_delay,aircraft_delay
2014,1,3,2100,11,EV,N753EV,5298,LGA,OMA,0,65,30,0
2014,1,3,2111,2249,EV,N27190,6049,EWR,IAD,15,86,15,6
2014,1,3,1000,1311,F9,N205FR,509,LGA,DEN,0,90,35,0
2014,1,3,1819,2041,F9,N208FR,507,LGA,DEN,0,34,7,0
2014,1,3,1738,1855,EV,N21144,6181,EWR,IAD,0,68,0,95
2014,1,3,2204,418,HA,N395HA,51,JFK,HNL,4,784,0,0
2014,1,3,1608,2003,MQ,N532MQ,3072,JFK,TPA,0,68,50,0
2014,1,3,1726,1857,MQ,N513MQ,3301,LGA,RDU,0,9,0,48
2014,1,3,1427,1605,MQ,N839MQ,3305,LGA,RDU,0,20,0,10
2014,1,3,1833,2104,MQ,N515MQ,3357,LGA,ATL,0,73,0,46
2014,1,3,1631,1828,MQ,N833MQ,3391,LGA,CMH,0,36,2,60
2014,1,3,1022,1325,VX,N838VA,161,EWR,LAX,0,60,0,0
2014,1,3,851,1203,VX,N842VA,183,EWR,SFO,32,26,0,0
2014,1,3,1758,1916,WN,N7739A,421,EWR,MDW,0,126,0,0
2014,1,3,1744,1904,WN,N7744A,3,LGA,MDW,0,194,0,25
2014,1,3,2012,2138,MQ,N821MQ,3486,LGA,BNA,0,7,0,116
2014,1,3,1705,1850,MQ,N857MQ,3493,LGA,CLE,0,6,5,99
2014,1,3,1509,1717,MQ,N523MQ,3588,LGA,MSP,0,10,8,34
2014,1,3,1924,2106,MQ,N546MQ,3674,LGA,CLE,0,13,2,21
2014,1,3,2146,2317,MQ,N844MQ,3257,LGA,RDU,0,55,0,2
2014,1,3,1514,1705,MQ,N1EAMQ,3199,LGA,CLT,0,13,0,2
2014,1,3,1850,2158,UA,N502UA,535,JFK,LAX,0,21,0,13
2014,1,3,1556,1855,UA,N574UA,541,EWR,PHX,0,24,0,0
2014,1,3,1743,2013,UA,N827UA,586,EWR,DEN,0,116,3,77
2014,1,3,2219,59,UA,N417UA,587,EWR,LAS,0,48,0,184
2014,1,3,1049,1254,UA,N486UA,593,EWR,BOS,0,259,49,0
2014,1,3,1121,1450,UA,N573UA,596,EWR,TPA,0,297,30,0
2014,1,3,1727,2041,UA,N814UA,598,EWR,PBI,0,62,18,322
2014,1,3,948,1250,UA,N567UA,623,EWR,SAN,0,107,0,0
2014,1,3,1139,1524,UA,N587UA,642,JFK,SFO,0,74,6,0
2014,1,3,2232,131,UA,N577UA,654,EWR,MCO,0,56,7,1
2014,1,3,1615,1907,UA,N556UA,687,EWR,MCO,0,68,0,0
2014,1,3,1808,2022,UA,N801UA,689,LGA,ORD,0,8,31,60
2014,1,3,1013,1349,UA,N664UA,700,EWR,IAH,0,146,35,0
2014,1,3,932,1259,UA,N580UA,701,EWR,IAH,0,42,17,0
2014,1,3,1335,1643,UA,N590UA,766,JFK,SFO,0,34,0,34
2014,1,3,1450,1757,UA,N588UA,785,JFK,LAX,0,191,0,0
2014,1,3,1710,2004,UA,N433UA,788,EWR,FLL,0,59,0,68
2014,1,3,1251,1434,UA,N23708,1044,EWR,ORD,0,396,7,0
2014,1,3,2205,134,UA,N39475,1047,EWR,SFO,0,163,0,0
2014,1,3,2337,446,UA,N33292,1071,EWR,BQN,0,167,18,0
2014,1,3,1036,1404,UA,N34460,1102,EWR,IAH,0,321,29,0
2014,1,3,1305,1533,UA,N37298,1107,EWR,DEN,0,92,0,0
2014,1,3,1757,2101,UA,N14118,1109,EWR,MCO,0,26,0,0
2014,1,3,1535,1758,UA,N76526,1111,EWR,LAS,0,13,0,44
2014,1,3,2258,220,UA,N57439,1120,EWR,SFO,0,111,0,201
2014,1,3,1247,1508,UA,N27722,1124,EWR,EGE,0,136,0,0
2014,1,3,1700,1835,UA,N26215,1146,EWR,BOS,0,51,26,68
2014,1,3,23,326,UA,N68452,1152,EWR,PDX,0,139,0,160
2014,1,3,1140,1407,UA,N57869,1162,EWR,DEN,0,275,5,0
2014,1,3,1505,1757,UA,N17104,1180,EWR,MCO,0,146,0,48
2014,1,3,1534,1848,UA,N39728,1186,EWR,MIA,0,29,5,0
2014,1,3,1523,1814,UA,N58101,1224,EWR,LAX,0,86,0,0
2014,1,3,151,642,UA,N37252,1244,EWR,SJU,0,26,0,300
2014,1,3,1000,1341,UA,N81449,1246,EWR,SEA,0,91,16,0
2014,1,3,1613,1901,UA,N21723,1270,EWR,MCO,0,40,0,66
2014,1,3,2021,2325,UA,N36444,1284,EWR,SFO,0,158,0,9
2014,1,3,1815,2112,UA,N37471,1297,EWR,MCO,0,123,1,0
2014,1,3,944,1303,UA,N69806,1299,EWR,RSW,0,197,6,0
2014,1,3,1259,1555,UA,N66803,1455,EWR,LAX,0,57,0,220
2014,1,3,1510,1827,UA,N16701,1480,EWR,SFO,0,62,0,228
2014,1,3,127,230,UA,N78524,1482,EWR,BOS,0,87,0,201
2014,1,3,1828,2139,UA,N69806,1489,EWR,SFO,0,30,0,111
2014,1,3,1523,1810,UA,N69804,1493,EWR,LAX,0,37,0,0
2014,1,3,1438,1943,UA,N24702,1519,EWR,STT,0,324,0,0
2014,1,3,1153,1356,UA,N76505,1564,EWR,ORD,0,164,27,0
2014,1,3,1634,1915,UA,N37422,1591,EWR,IAH,0,75,0,282
2014,1,3,2155,52,UA,N37263,1618,EWR,TPA,0,230,0,0
2014,1,3,1400,1850,UA,N37470,1626,EWR,SJU,0,40,0,76
2014,1,3,1754,1931,UA,N77295,1638,EWR,CLE,0,68,0,76
2014,1,3,1140,1405,UA,N17133,1643,EWR,DEN,0,145,0,0
2014,1,3,1532,1817,UA,N78060,1695,EWR,IAH,0,91,0,0
2014,1,3,1606,1852,UA,N38727,1734,EWR,SAN,0,62,0,108
2014,1,3,1451,1708,US,N161UW,1995,LGA,CLT,0,1,18,0
2014,1,3,2056,2301,US,N185UW,2039,LGA,CLT,10,14,1,97
2014,1,3,1819,1937,US,N951UW,2189,LGA,DCA,0,4,0,74
2014,1,3,1239,1857,UA,N67052,15,EWR,HNL,0,189,18,0
2014,1,3,2013,2243,UA,N815UA,237,EWR,DFW,0,31,0,114
2014,1,3,1500,1751,UA,N487UA,249,EWR,TPA,0,52,0,138
2014,1,3,1515,1940,UA,N498UA,254,LGA,IAH,0,15,72,0
2014,1,3,2009,2258,UA,N425UA,259,EWR,FLL,0,33,0,0
2014,1,3,2236,129,UA,N853UA,261,EWR,FLL,0,30,0,260
2014,1,3,1551,1739,UA,N828UA,267,LGA,CLE,0,16,0,0
2014,1,3,1843,2125,UA,N537UA,273,EWR,LAX,0,33,0,35
2014,1,3,911,1244,UA,N509UA,274,EWR,LAX,0,200,24,0
2014,1,3,1644,1928,UA,N475UA,308,EWR,TPA,0,77,0,0
2014,1,3,1158,1609,UA,N471UA,327,EWR,PDX,0,248,46,0
2014,1,3,2157,46,UA,N820UA,340,EWR,PBI,0,42,0,50
2014,1,3,1452,1750,UA,N805UA,342,EWR,SFO,0,69,0,14
2014,1,3,1709,2057,UA,N453UA,350,EWR,PBI,0,19,50,186
2014,1,3,1743,2056,UA,N808UA,364,EWR,SEA,0,60,0,4
2014,1,3,1452,1553,UA,N815UA,371,EWR,BOS,0,71,0,237
2014,1,3,1802,1950,UA,N458UA,374,EWR,ORD,0,88,14,78
2014,1,3,1447,1802,UA,N422UA,394,EWR,SFO,0,36,0,9
2014,1,3,1639,1742,UA,N802UA,424,EWR,BOS,0,62,0,182
2014,1,3,1235,1633,UA,N483UA,435,EWR,PHX,0,365,18,0
2014,1,3,1324,1649,UA,N504UA,446,EWR,MIA,0,280,8,0
2014,1,3,1422,1701,UA,N411UA,452,EWR,LAS,0,301,0,0
2014,1,3,1520,1816,UA,N473UA,464,EWR,IAH,0,52,0,161
2014,1,3,1158,1525,UA,N406UA,497,EWR,SFO,0,228,0,0
2014,1,3,1817,2151,UA,N589UA,512,JFK,SFO,0,72,0,0
2014,1,3,1902,2102,US,N524UW,425,JFK,CLT,0,27,0,0
2014,1,3,1810,2118,US,N653AW,627,EWR,PHX,0,6,0,75
2014,1,3,1914,2103,US,N153UW,1751,EWR,CLT,0,1,0,29
2014,1,3,1337,1538,US,N567UW,1817,JFK,CLT,45,53,0,0
2014,1,4,1005,1324,AA,N327AA,1,JFK,LAX,0,59,0,0
2014,1,4,1212,1529,AA,N335AA,3,JFK,LAX,0,12,7,0
2014,1,4,1834,2208,AA,N3CYAA,119,EWR,LAX,0,14,9,0
2014,1,4,2241,205,AA,N319AA,185,JFK,LAX,0,66,4,0
2014,1,4,2203,129,AA,N3EGAA,235,JFK,SEA,0,15,0,174
2014,1,4,1327,1428,AA,N3AXAA,178,JFK,BOS,0,37,1,0
2014,1,4,1041,1421,AA,N353AA,179,JFK,SFO,0,11,15,0
2014,1,4,1706,2027,AA,N323AA,181,JFK,LAX,0,17,0,0
2014,1,4,1811,1944,AA,N3KVAA,199,JFK,ORD,0,26,0,3
2014,1,4,1822,2133,AA,N3DHAA,291,JFK,AUS,0,25,0,33
2014,1,4,1511,1815,AA,N4XHAA,320,EWR,DFW,0,2,0,18
2014,1,4,1211,1350,AA,N4WJAA,327,LGA,ORD,0,19,0,6
2014,1,4,805,1311,AA,N5EXAA,936,JFK,STT,0,15,1,0
2014,1,4,2009,56,AA,N5FBAA,1029,JFK,SJU,0,16,0,41
2014,1,4,1409,1756,AA,N3CAAA,1073,LGA,MIA,0,3,32,16
2014,1,4,944,1307,AA,N634AA,1085,JFK,MIA,0,32,0,0
2014,1,4,621,922,AA,N3HAAA,1175,LGA,MIA,0,17,0,0
2014,1,4,945,1433,AA,N5FSAA,1357,JFK,SJU,0,89,0,0
2014,1,4,829,1127,AA,N3KDAA,1263,JFK,LAS,0,94,13,0
2014,1,4,2246,2352,AA,N3KDAA,2314,JFK,BOS,0,75,0,87
2014,1,4,1833,2136,AA,N5EPAA,2448,JFK,EGE,0,57,8,6
2014,1,4,658,1022,AA,N5DMAA,2493,JFK,MCO,0,8,19,0
2014,1,4,2358,121,B6,N192JB,108,JFK,PWM,0,73,15,0
2014,1,4,1627,1739,B6,N193JB,308,JFK,PWM,0,178,1,0
2014,1,4,2108,2317,B6,N193JB,1119,JFK,CLT,0,218,9,0
2014,1,4,251,342,B6,N193JB,1816,JFK,SYR,0,226,0,0
2014,1,4,1136,1250,B6,N198JB,2602,JFK,BUF,0,47,0,4
2014,1,4,1859,1956,B6,N198JB,1318,JFK,BOS,0,365,0,0
2014,1,4,1618,1735,B6,N206JB,118,JFK,BOS,0,139,8,0
2014,1,4,1514,1635,B6,N216JB,518,JFK,BOS,113,73,19,103
2014,1,4,1616,1754,B6,N228JB,116,JFK,SYR,0,400,22,0
2014,1,4,2104,2327,B6,N228JB,575,JFK,MSY,0,392,0,0
2014,1,4,2227,2348,B6,N238JB,702,JFK,BUF,0,49,0,0
2014,1,4,937,1158,B6,N247JB,1273,JFK,CHS,0,37,16,65
2014,1,4,1651,2004,B6,N247JB,553,JFK,PBI,0,219,19,0
2014,1,4,28,237,B6,N247JB,418,JFK,BOS,0,253,58,0
2014,1,4,1449,1623,B6,N292JB,2402,JFK,BUF,0,72,11,8
2014,1,4,1458,1622,B6,N296JB,316,JFK,SYR,0,81,16,97
2014,1,4,2023,35,B6,N296JB,1729,JFK,RSW,0,288,50,0
2014,1,4,826,948,B6,N306JB,1307,JFK,IAD,0,32,5,0
2014,1,4,1652,1759,B6,N328JB,34,JFK,BTV,0,225,0,0
2014,1,4,2133,2256,B6,N328JB,1734,JFK,BTV,0,273,7,0
2014,1,4,202,411,B6,N328JB,775,JFK,MSY,0,272,0,0
2014,1,4,1742,1911,B6,N348JB,286,JFK,ROC,0,178,8,0
2014,1,4,1723,2125,B6,N351JB,383,JFK,MCO,0,294,72,0
2014,1,4,1724,2011,B6,N354JB,581,JFK,HOU,0,148,0,0
2014,1,4,1804,2020,B6,N355JB,1373,JFK,CHS,0,245,9,0
2014,1,4,1354,1705,B6,N358JB,229,JFK,RSW,0,113,0,173
2014,1,4,2200,2315,B6,N358JB,918,JFK,BOS,0,308,3,0
2014,1,4,1305,1416,B6,N503JB,1418,JFK,BOS,0,275,1,0
2014,1,4,2116,112,B6,N504JB,135,JFK,PHX,0,216,18,0
2014,1,4,1746,2116,B6,N506JB,1783,JFK,MCO,0,566,34,0
2014,1,4,1034,1519,B6,N507JB,403,JFK,SJU,0,47,2,0
2014,1,4,2319,302,B6,N507JB,71,JFK,SLC,0,238,18,0
2014,1,4,350,723,B6,N509JB,1201,JFK,FLL,107,358,28,0
2014,1,4,1835,2157,B6,N510JB,167,JFK,OAK,0,83,0,0
2014,1,4,859,1021,B6,N516JB,318,JFK,BOS,0,80,13,49
2014,1,4,1555,1918,B6,N517JB,1025,JFK,TPA,0,433,24,0
2014,1,4,2100,35,B6,N524JB,183,JFK,MCO,0,150,41,0
2014,1,4,2136,232,B6,N529JB,803,JFK,SJU,0,124,0,0
2014,1,4,125,608,B6,N536JB,1203,JFK,SJU,0,184,0,0
2014,1,4,801,1107,B6,N537JB,601,JFK,FLL,0,110,5,0
2014,1,4,2036,10,B6,N558JB,1129,JFK,RSW,140,370,24,0
2014,1,4,2014,2321,B6,N580JB,83,JFK,MCO,0,284,8,0
2014,1,4,1147,1447,B6,N587JB,163,JFK,SRQ,0,237,0,0
2014,1,4,2248,151,B6,N587JB,225,JFK,TPA,0,187,0,0
2014,1,4,2039,20,B6,N592JB,415,JFK,SFO,0,59,4,150
2014,1,4,2044,1,B6,N597JB,283,JFK,MCO,0,271,17,0
2014,1,4,1403,1713,B6,N598JB,483,JFK,MCO,0,63,23,180
2014,1,4,1842,2145,B6,N613JB,1,JFK,FLL,0,500,0,0
2014,1,4,1442,1724,B6,N615JB,127,EWR,MCO,58,70,0,0
2014,1,4,1809,2106,B6,N630JB,411,JFK,LAS,0,489,12,0
2014,1,4,1435,1758,B6,N636JB,323,JFK,LAX,0,54,13,114
2014,1,4,2056,30,B6,N637JB,669,JFK,SJC,0,146,0,0
2014,1,4,1058,1211,B6,N640JB,586,JFK,ROC,0,90,0,0
2014,1,4,1722,2219,B6,N640JB,103,JFK,SJU,0,232,13,0
2014,1,4,1457,1823,B6,N641JB,213,JFK,LGB,0,58,11,0
2014,1,4,305,555,B6,N643JB,425,JFK,TPA,0,318,0,0
2014,1,4,2018,2334,B6,N652JB,1801,JFK,FLL,0,260,0,0
2014,1,4,2208,155,B6,N662JB,161,JFK,SMF,0,156,14,0
2014,1,4,1930,2251,B6,N705JB,325,JFK,TPA,0,284,14,0
2014,1,4,2227,138,B6,N706JB,263,JFK,SEA,0,211,0,0
2014,1,4,307,605,B6,N729JB,153,JFK,PBI,0,397,5,0
2014,1,4,1929,2143,B6,N746JB,2302,JFK,BUF,0,150,46,0
2014,1,4,759,1134,B6,N760JB,23,JFK,LAX,0,59,20,0
2014,1,4,2303,215,B6,N760JB,523,JFK,LAX,0,136,0,0
2014,1,4,1626,1936,B6,N784JB,925,JFK,TPA,0,356,16,0
2014,1,4,657,950,B6,N789JB,525,JFK,TPA,0,21,0,0
2014,1,4,1846,2157,B6,N789JB,301,JFK,FLL,0,257,3,0
2014,1,4,2355,239,B6,N809JB,711,JFK,LAS,0,289,0,0
2014,1,4,105,559,B6,N827JB,839,JFK,BQN,0,66,16,0
2014,1,4,1837,2152,B6,N828JB,359,JFK,BUR,0,66,0,0
2014,1,4,1350,1915,B6,N903JB,1403,JFK,SJU,0,206,41,253
2014,1,4,1913,2351,B6,N907JB,703,JFK,SJU,0,238,0,0
2014,1,4,922,1301,AA,N352AA,59,JFK,SFO,0,82,4,0
2014,1,4,1624,1947,AA,N344AA,85,JFK,SFO,0,32,0,0
2014,1,4,1655,2149,AA,N5DNAA,95,JFK,SJU,0,19,0,0
2014,1,4,35,344,DL,N305DQ,404,JFK,SAT,0,54,0,139
2014,1,4,217,507,DL,N394DA,407,JFK,FLL,0,165,0,148
2014,1,4,1745,2120,DL,N152DL,417,JFK,LAX,0,109,2,26
2014,1,4,1715,2046,DL,N322US,421,JFK,AUS,0,45,6,0
2014,1,4,1240,1606,DL,N193DN,423,JFK,LAX,0,40,3,0
2014,1,4,59,606,DL,N624AG,424,JFK,SJU,0,64,17,0
2014,1,4,2126,39,DL,N371DA,425,JFK,PDX,0,135,0,0
2014,1,4,1917,2355,DL,N172DN,426,JFK,LAX,0,62,63,0
2014,1,4,2102,26,DL,N669DN,432,JFK,SLC,0,85,0,0
2014,1,4,2346,318,DL,N722TW,435,JFK,SFO,0,269,0,0
2014,1,4,1948,2240,DL,N706TW,442,JFK,SEA,0,35,0,0
2014,1,4,13,508,DL,N3750D,448,JFK,SJU,0,54,0,236
2014,1,4,1230,1739,DL,N709TW,454,JFK,STT,0,234,0,0
2014,1,4,1504,1835,DL,N386DA,457,JFK,SLC,0,106,17,138
2014,1,4,719,1108,DL,N192DN,472,JFK,LAX,0,19,24,0
2014,1,4,1142,1445,DL,N379DA,479,JFK,ATL,0,327,26,0
2014,1,4,1448,1722,DL,N357NB,480,JFK,ATL,0,85,4,83
2014,1,4,1613,2121,DL,N372DA,2043,JFK,SJU,0,58,14,0
2014,1,4,2154,115,DL,N944DL,2159,JFK,MCO,0,85,17,74
2014,1,4,1717,2129,DL,N390DA,2165,JFK,PHX,0,557,29,0
2014,1,4,1348,1832,DL,N3750D,2275,JFK,SJU,0,407,0,0
2014,1,4,1651,2024,DL,N969DL,2280,JFK,FLL,0,61,7,0
2014,1,4,2027,2256,DL,N920DL,2331,JFK,DTW,0,84,5,33
2014,1,4,1808,2127,DL,N372NW,2337,JFK,MIA,0,46,0,51
2014,1,4,1924,2253,DL,N3773D,2357,JFK,SAN,0,48,8,0
2014,1,4,1322,1604,DL,N696DL,2379,JFK,JAC,0,302,0,0
2014,1,4,2040,2343,DL,N918DL,2391,JFK,TPA,0,58,0,26
2014,1,4,2155,46,DL,N3734B,2454,JFK,DEN,0,120,5,0
2014,1,4,2109,114,DL,N398DA,2481,JFK,PHX,0,114,18,0
2014,1,4,1640,1905,DL,N189DN,2488,JFK,ATL,0,34,0,0
2014,1,4,1327,1641,DL,N718TW,2506,JFK,SAN,0,317,10,0
2014,1,4,1955,2321,DL,N916DL,2514,JFK,MIA,0,80,0,0
2014,1,4,1930,2158,DL,N710TW,2546,JFK,LAS,0,46,0,16
2014,1,4,2134,49,DL,N3762Y,2590,JFK,LAS,0,108,9,0
2014,1,4,1319,1802,DL,N3760C,2591,JFK,SJU,0,27,0,226
2014,1,4,59,405,DL,N696DL,2593,JFK,SLC,71,72,0,282
2014,1,4,926,1055,EV,N16919,3270,EWR,CLE,0,5,0,16
2014,1,4,648,816,EV,N14543,3809,EWR,CLE,0,29,0,0
2014,1,4,923,1102,EV,N12924,4106,EWR,STL,0,29,0,0
2014,1,4,1924,2044,EV,N11193,4131,EWR,RIC,0,59,0,0
2014,1,4,910,1020,EV,N14117,4249,EWR,BWI,0,49,0,0
2014,1,4,702,936,EV,N14573,4388,EWR,JAX,0,16,0,0
2014,1,4,755,848,EV,N14905,4551,EWR,ALB,0,19,0,0
2014,1,4,638,744,EV,N13566,4600,EWR,BOS,0,27,0,0
2014,1,4,1144,1418,EV,N12163,4679,EWR,JAX,0,23,0,0
2014,1,4,1943,2225,F9,N208FR,507,LGA,DEN,0,15,41,89
2014,1,4,1347,1537,MQ,N510MQ,2789,LGA,CLT,0,3,0,14
2014,1,4,753,1104,MQ,N532MQ,3066,JFK,TPA,0,8,16,0
2014,1,4,1722,1840,MQ,N640MQ,3216,JFK,ORF,0,5,0,15
2014,1,4,1129,1235,MQ,N527MQ,3230,JFK,DCA,0,4,0,21
2014,1,4,1250,1452,MQ,N817MQ,3361,JFK,RDU,0,28,22,2
2014,1,4,747,1134,VX,N638VA,11,JFK,SFO,0,9,15,0
2014,1,4,1330,1637,VX,N633VA,165,EWR,LAX,0,13,14,0
2014,1,4,1154,1516,VX,N627VA,187,EWR,SFO,0,50,21,0
2014,1,4,734,1101,VX,N626VA,399,JFK,LAX,0,2,34,0
2014,1,4,1835,2008,WN,N733SA,1403,LGA,MDW,0,104,8,51
2014,1,4,2032,2207,WN,N283WN,4161,LGA,MDW,0,146,0,21
2014,1,4,1812,1957,US,N157UW,894,LGA,CLT,0,5,0,37
2014,1,4,1029,1153,MQ,N503MQ,3675,LGA,BNA,0,28,0,0
2014,1,4,1740,1931,MQ,N9EAMQ,3199,LGA,CLT,0,10,0,66
2014,1,4,2300,6,UA,N37298,1066,EWR,BOS,0,73,0,42
2014,1,4,2341,411,UA,N73291,1071,EWR,BQN,0,36,0,114
2014,1,4,1653,1926,UA,N69063,1084,EWR,IAH,0,32,0,128
2014,1,4,1858,2205,UA,N38727,1100,EWR,SEA,0,36,0,0
2014,1,4,1809,2118,UA,N13110,1109,EWR,MCO,0,40,3,0
2014,1,4,1458,1744,UA,N68807,1111,EWR,LAS,0,21,0,0
2014,1,4,742,1026,UA,N75435,1144,EWR,MCO,0,60,0,0
2014,1,4,818,1040,UA,N75851,1162,EWR,DEN,0,73,0,0
2014,1,4,1553,1657,UA,N37471,1163,EWR,BOS,0,19,0,38
2014,1,4,1720,2003,UA,N26123,1232,EWR,IAH,0,38,0,0
2014,1,4,1940,2235,UA,N29717,1256,EWR,SNA,0,15,0,0
2014,1,4,701,1031,UA,N32404,1274,EWR,PHX,0,19,0,0
2014,1,4,624,1007,UA,N27722,1289,EWR,SFO,0,21,2,0
2014,1,4,2249,141,UA,N76519,1416,EWR,MIA,0,75,0,75
2014,1,4,2147,25,UA,N14237,1481,EWR,DEN,0,46,4,134
2014,1,4,1055,1559,UA,N25705,1519,EWR,STT,0,100,0,0
2014,1,4,1011,1621,UA,N66051,15,EWR,HNL,0,41,10,0
2014,1,4,1558,1845,UA,N424UA,249,EWR,TPA,0,28,0,6
2014,1,4,1159,1445,UA,N820UA,256,EWR,MTJ,0,21,0,100
2014,1,4,1842,2202,UA,N803UA,258,EWR,FLL,0,43,10,28
2014,1,4,2353,251,UA,N820UA,273,EWR,LAX,0,50,0,111
2014,1,4,913,1228,UA,N535UA,274,EWR,LAX,0,22,0,0
2014,1,4,716,858,UA,N538UA,331,LGA,ORD,0,12,4,0
2014,1,4,901,1235,UA,N502UA,397,JFK,SFO,0,28,0,16
2014,1,4,1139,1428,UA,N672UA,488,EWR,IAH,0,220,0,0
2014,1,4,1741,2025,UA,N576UA,509,LGA,DEN,0,8,13,19
2014,1,4,728,1045,UA,N488UA,525,LGA,IAH,0,8,8,0
2014,1,4,808,1047,UA,N451UA,566,EWR,TPA,0,32,0,0
2014,1,4,901,1235,UA,N518UA,703,JFK,LAX,0,31,10,0
2014,1,4,659,958,UA,N828UA,785,EWR,LAX,0,33,0,9
2014,1,4,1609,1850,UA,N57111,1554,EWR,IAH,0,21,0,0
2014,1,4,1645,1925,UA,N36469,1593,EWR,MCO,0,15,0,2
2014,1,4,2152,49,UA,N14228,1612,EWR,SEA,0,65,0,75
2014,1,4,1848,2152,UA,N37281,1618,EWR,TPA,0,30,7,13
2014,1,4,1405,1721,UA,N12116,1622,EWR,LAX,0,24,0,9
2014,1,4,1420,1908,UA,N37273,1626,EWR,SJU,0,64,0,68
2014,1,4,1518,1752,UA,N24212,1628,LGA,DEN,0,18,1,0
2014,1,4,1222,1550,UA,N37466,1637,EWR,TPA,0,27,33,3
2014,1,4,1636,1805,UA,N14231,1638,EWR,CLE,0,58,0,0
2014,1,4,1351,1644,UA,N67134,1641,EWR,MCO,0,30,0,18
2014,1,4,1005,1228,UA,N18112,1682,EWR,DEN,0,18,0,30
2014,1,4,2228,139,UA,N33266,1692,EWR,MCO,0,53,17,0
2014,1,4,1345,1510,UA,N12125,1734,EWR,ORD,0,45,0,0
2014,1,5,1050,1415,AA,N323AA,1,JFK,LAX,0,110,0,0
2014,1,5,1309,1653,AA,N332AA,3,JFK,LAX,0,69,34,0
2014,1,5,2006,2312,AA,N327AA,21,JFK,LAX,0,57,0,0
2014,1,5,2400,310,AA,N335AA,185,JFK,LAX,0,47,0,88
2014,1,5,2020,2321,AA,N3JRAA,235,JFK,SEA,0,50,0,11
2014,1,5,1938,2258,AA,N5DUAA,172,EWR,MIA,0,16,0,142
2014,1,5,1404,1520,AA,N3GWAA,178,JFK,BOS,0,65,16,9
2014,1,5,1214,1555,AA,N353AA,179,JFK,SFO,0,104,16,0
2014,1,5,1806,1924,AA,N3JYAA,256,JFK,BOS,0,39,0,0
2014,1,5,1854,2025,AA,N3EYAA,199,JFK,ORD,0,30,0,40
2014,1,5,1848,2236,AA,N3GWAA,291,JFK,AUS,0,33,28,60
2014,1,5,1029,1240,AA,N200AA,325,LGA,ORD,0,7,36,7
2014,1,5,1314,1452,AA,N482AA,327,LGA,ORD,0,15,67,5
2014,1,5,1120,1649,AA,N5FSAA,936,JFK,STT,0,210,24,0
2014,1,5,1941,55,AA,N5CFAA,1029,JFK,SJU,0,41,15,0
2014,1,5,1413,1735,AA,N3ADAA,1073,LGA,MIA,0,6,7,17
2014,1,5,1120,1530,AA,N5CCAA,1085,JFK,MIA,0,130,45,0
2014,1,5,1659,2034,AA,N3AFAA,1171,LGA,DFW,0,5,20,4
2014,1,5,1951,2329,AA,N3DUAA,1185,LGA,DFW,0,20,18,121
2014,1,5,1100,1403,AA,N3CAAA,1131,LGA,DFW,0,23,0,0
2014,1,5,1312,1651,AA,N3JLAA,1145,LGA,DFW,0,17,29,0
2014,1,5,1441,1801,AA,N3CJAA,1151,LGA,DFW,0,50,10,6
2014,1,5,1518,1837,AA,N3DDAA,1155,LGA,DFW,0,23,9,0
2014,1,5,1045,1628,AA,N5FNAA,1357,JFK,SJU,0,160,44,0
2014,1,5,1622,2004,AA,N3HEAA,1410,LGA,MIA,0,15,17,17
2014,1,5,1159,1534,AA,N3JMAA,1623,EWR,MIA,0,15,30,14
2014,1,5,1856,2200,AA,N3FTAA,1611,LGA,MIA,0,24,0,1
2014,1,5,2009,2332,AA,N551AA,1691,EWR,DFW,0,13,18,26
2014,1,5,1422,1817,AA,N5DNAA,1697,JFK,MIA,0,94,45,23
2014,1,5,603,922,AA,N5CGAA,2243,JFK,MIA,0,23,9,0
2014,1,5,1507,1835,AA,N3GJAA,2297,LGA,MIA,0,12,3,0
2014,1,5,2035,2148,AA,N3KAAA,2314,JFK,BOS,0,28,3,7
2014,1,5,2005,2314,AA,N3ECAA,2437,LGA,MIA,0,20,0,9
2014,1,5,1907,2231,AA,N584AA,2488,EWR,DFW,0,16,14,91
2014,1,5,2150,31,B6,N729JB,711,JFK,LAS,0,161,0,0
2014,1,5,1049,1407,B6,N583JB,453,JFK,PBI,0,39,210,0
2014,1,5,1948,2107,B6,N192JB,1318,JFK,BOS,0,421,15,0
2014,1,5,1104,1455,B6,N292JB,281,JFK,HOU,0,169,43,0
2014,1,5,2243,27,B6,N292JB,1185,JFK,RDU,0,151,0,162
2014,1,5,1531,1637,B6,N316JB,118,JFK,BOS,0,15,0,74
2014,1,5,1442,1804,B6,N317JB,553,JFK,PBI,0,90,28,0
2014,1,5,2323,53,B6,N324JB,2302,JFK,BUF,60,324,2,0
2014,1,5,128,252,B6,N328JB,105,JFK,ORD,0,248,0,0
2014,1,5,1303,1440,B6,N348JB,1634,JFK,BTV,0,20,22,213
2014,1,5,2047,2234,B6,N348JB,918,JFK,BOS,0,235,35,0
2014,1,5,2040,2231,B6,N351JB,2202,JFK,BUF,0,83,19,40
2014,1,5,652,936,B6,N351JB,675,JFK,MSY,0,7,22,0
2014,1,5,1529,1644,B6,N351JB,286,JFK,ROC,0,39,0,0
2014,1,5,1820,1936,B6,N354JB,2602,JFK,BUF,0,457,0,0
2014,1,5,8,326,B6,N354JB,581,JFK,HOU,0,571,12,0
